,loss,binary_accuracy,val_loss,val_binary_accuracy
67,0.1281304508447647,0.5065158009529114,0.11574375629425049,0.49360114336013794
68,0.1282055675983429,0.5047405362129211,0.11568979173898697,0.49360114336013794
69,0.12763433158397675,0.5072376132011414,0.11567705869674683,0.4934234023094177
70,0.12769924104213715,0.5062621831893921,0.11564337462186813,0.49377888441085815
71,0.12670175731182098,0.5123683214187622,0.11570519953966141,0.4941343665122986
72,0.12681381404399872,0.5083885788917542,0.11560238897800446,0.49360114336013794
73,0.12634582817554474,0.50899338722229,0.11561630666255951,0.49377888441085815
74,0.1260121464729309,0.5096761584281921,0.11562258005142212,0.49484536051750183
75,0.12620560824871063,0.5082130432128906,0.11556383967399597,0.4943121075630188
76,0.1258167177438736,0.5077448487281799,0.11556487530469894,0.49520084261894226
77,0.1256042867898941,0.5095786452293396,0.11563307791948318,0.49520084261894226
78,0.12593068182468414,0.5071010589599609,0.11559775471687317,0.4946676194667816
79,0.12530647218227386,0.5085446834564209,0.11556181311607361,0.4946676194667816
80,0.1252610981464386,0.5094225406646729,0.11553829163312912,0.49502310156822205
81,0.12521541118621826,0.5082715749740601,0.11553683131933212,0.49520084261894226
82,0.12466474622488022,0.509149432182312,0.11557844281196594,0.4955563545227051
83,0.124228335916996,0.5110807418823242,0.11552673578262329,0.4957340955734253
84,0.12403584271669388,0.5116465091705322,0.11558838933706284,0.4957340955734253
85,0.12373672425746918,0.514241099357605,0.11556540429592133,0.4957340955734253
86,0.12386397272348404,0.512797474861145,0.11555172502994537,0.4957340955734253
87,0.12428748607635498,0.5093640089035034,0.11563700437545776,0.49626731872558594
88,0.12372054904699326,0.5113343596458435,0.11560184508562088,0.4959118366241455
89,0.12344355881214142,0.5119781494140625,0.11555591225624084,0.4960895776748657
90,0.12340167164802551,0.5117440223693848,0.11561761051416397,0.4960895776748657
91,0.1229318380355835,0.5121341943740845,0.11555563658475876,0.4959118366241455
92,0.12325109541416168,0.5120757222175598,0.11558088660240173,0.49626731872558594
93,0.12238156795501709,0.5166601538658142,0.11550894379615784,0.49626731872558594
94,0.12291373312473297,0.513207197189331,0.11550941318273544,0.49644508957862854
95,0.12223728001117706,0.5148653984069824,0.11556714028120041,0.49644508957862854
96,0.12226571142673492,0.5131096243858337,0.11554794013500214,0.49662283062934875
97,0.12218809872865677,0.5149434208869934,0.11555009335279465,0.49644508957862854
98,0.12207259982824326,0.5129925608634949,0.11554328352212906,0.49644508957862854
99,0.12246211618185043,0.5123488306999207,0.11555664986371994,0.49662283062934875
