,,Bee,Bee,Bee,Bee,NoBee,NoBee,NoBee,NoBee,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,features,features,features,features,features,features,features,features,features
15,0.47847712063664316,0.3815549597855228,0.4686512118018967,0.3217580032555616,5529.0,0.5491361113282778,0.48361332966125037,0.6351962380177247,5529.0,0.4653455355569003,0.47613227073157355,0.47847712063664316,11058.0,0.4653455355569003,0.4761322707315735,0.47847712063664316,11058.0,False,False,False,False,True,False,False,False,True
16,0.5332790739735938,0.46076690001044823,0.545522018802573,0.39880629408572976,5529.0,0.58860103626943,0.5262257696693272,0.6677518538614577,5529.0,0.5246839681399391,0.5358738942359501,0.5332790739735938,11058.0,0.5246839681399391,0.5358738942359501,0.5332790739735938,11058.0,False,False,False,False,True,False,False,True,False
17,0.5467534816422499,0.4821244058689812,0.5623041696794409,0.4219569542412733,5529.0,0.5970413249718605,0.5374149659863946,0.6715500090432266,5529.0,0.5395828654204209,0.5498595678329177,0.5467534816422499,11058.0,0.5395828654204209,0.5498595678329177,0.5467534816422499,11058.0,False,False,False,False,True,False,True,False,False
18,0.5101284138180503,0.4038736656762408,0.5157391793142214,0.3318864170736119,5529.0,0.5842351677028168,0.5074666666666666,0.6883704105624887,5529.0,0.49405441668952876,0.511602922990444,0.5101284138180503,11058.0,0.4940544166895288,0.511602922990444,0.5101284138180503,11058.0,False,False,False,False,True,True,False,False,False
19,0.47739193344185205,0.37986908466573666,0.46701846965699206,0.3201302224633749,5529.0,0.5484097835430178,0.48280132085855804,0.6346536444203291,5529.0,0.46413943410437725,0.47490989525777505,0.47739193344185205,11058.0,0.46413943410437725,0.47490989525777505,0.47739193344185205,11058.0,False,False,False,True,False,False,False,False,True
20,0.5355398806294086,0.5248843663274746,0.5372088619579625,0.5131126786037258,5529.0,0.5457279320714665,0.5340141942184525,0.5579670826550913,5529.0,0.5353061491994706,0.5356115280882074,0.5355398806294085,11058.0,0.5353061491994706,0.5356115280882074,0.5355398806294086,11058.0,False,False,False,True,False,False,False,True,False
21,0.5504612045577862,0.5331956052211475,0.5544921875,0.5134744076686562,5529.0,0.5664951600244179,0.5469855170090939,0.5874480014469162,5529.0,0.5498453826227827,0.5507388522545469,0.5504612045577861,11058.0,0.5498453826227828,0.550738852254547,0.5504612045577862,11058.0,False,False,False,True,False,False,True,False,False
22,0.5137457044673539,0.4381987253160589,0.5188025729836715,0.37927292457948997,5529.0,0.5713830211239538,0.5108323831242874,0.6482184843552179,5529.0,0.5047908732200064,0.5148174780539794,0.5137457044673539,11058.0,0.5047908732200063,0.5148174780539794,0.5137457044673539,11058.0,False,False,False,True,False,True,False,False,False
23,0.5322843190450353,0.4535080304311074,0.5453621346886912,0.38813528667028396,5529.0,0.5912108757508693,0.5250596658711217,0.6764333514197866,5529.0,0.5223594530909883,0.5352109002799065,0.5322843190450353,11058.0,0.5223594530909884,0.5352109002799065,0.5322843190450353,11058.0,False,False,False,True,True,False,False,False,False
24,0.47540242358473506,0.37670570538304504,0.4640021175224987,0.3170555254114668,5529.0,0.547115309547974,0.48131868131868133,0.6337493217580032,5529.0,0.46191050746550955,0.47266039942059,0.47540242358473506,11058.0,0.4619105074655095,0.47266039942058996,0.47540242358473506,11058.0,False,False,True,False,False,False,False,False,True
25,0.5223367697594502,0.4937703661107916,0.5251783893985729,0.4659070356303129,5529.0,0.5478513953090225,0.520071509832602,0.5787665038885874,5529.0,0.520810880709907,0.5226249496155875,0.5223367697594501,11058.0,0.520810880709907,0.5226249496155874,0.5223367697594502,11058.0,False,False,True,False,False,False,False,True,False
26,0.5512750949538795,0.5334712297856337,0.5555120422948894,0.5131126786037258,5529.0,0.5677700348432057,0.5476390522601243,0.5894375113040333,5529.0,0.5506206323144196,0.5515755472775068,0.5512750949538796,11058.0,0.5506206323144197,0.5515755472775068,0.5512750949538795,11058.0,False,False,True,False,False,False,True,False,False
27,0.5059685295713511,0.4171556598741064,0.5085848074921956,0.3535901609694339,5529.0,0.5712940437887467,0.5045744385916274,0.6583468981732682,5529.0,0.49422485183142656,0.5065796230419115,0.5059685295713511,11058.0,0.49422485183142656,0.5065796230419115,0.5059685295713511,11058.0,False,False,True,False,False,True,False,False,False
28,0.5195333695062399,0.45802305416709166,0.5252690687880206,0.40604087538433714,5529.0,0.5685048322910745,0.5159198113207547,0.6330258636281425,5529.0,0.5132639432290831,0.5205944400543876,0.5195333695062399,11058.0,0.5132639432290831,0.5205944400543877,0.5195333695062399,11058.0,False,False,True,False,True,False,False,False,False
29,0.5415988424669922,0.5388044763897734,0.5421091175393629,0.5355398806294086,5529.0,0.5443595505617979,0.5411007862759114,0.5476578043045759,5529.0,0.5415820134757856,0.5416049519076371,0.5415988424669922,11058.0,0.5415820134757856,0.5416049519076371,0.5415988424669922,11058.0,False,False,True,True,False,False,False,False,False
30,0.4969253029480919,0.38699724517906336,0.4952058657642414,0.31759811900886237,5529.0,0.5734222835672111,0.49773695420660274,0.6762524868873214,5529.0,0.4802097643731372,0.49647140998542205,0.4969253029480919,11058.0,0.4802097643731373,0.49647140998542205,0.4969253029480919,11058.0,False,True,False,False,False,False,False,False,True
31,0.5485621269669018,0.4185883997204752,0.5878312070657508,0.3250135648399349,5529.0,0.6310421286031043,0.5335583052118485,0.7721106890938687,5529.0,0.5248152641617897,0.5606947561387996,0.5485621269669018,11058.0,0.5248152641617897,0.5606947561387997,0.5485621269669018,11058.0,False,True,False,False,False,False,False,True,False
32,0.548742991499367,0.43205099021170046,0.5827448572305803,0.3432808826189184,5529.0,0.6256564141035258,0.5345468529675682,0.7542051003798155,5529.0,0.5288537021576132,0.5586458550990743,0.5487429914993669,11058.0,0.5288537021576132,0.5586458550990743,0.548742991499367,11058.0,False,True,False,False,False,False,True,False,False
33,0.5593235666485802,0.4791020844468199,0.5857292211186618,0.4053174172544764,5529.0,0.6181333751273411,0.5453539823008849,0.713329716042684,5529.0,0.5486177297870805,0.5655416017097734,0.5593235666485802,11058.0,0.5486177297870806,0.5655416017097733,0.5593235666485802,11058.0,False,True,False,False,False,True,False,False,False
34,0.548290830168204,0.42985960506791465,0.5826113861386139,0.3405679146319407,5529.0,0.6259827779857731,0.5341170457449527,0.7560137457044673,5529.0,0.5279211915268438,0.5583642159417832,0.548290830168204,11058.0,0.5279211915268438,0.5583642159417832,0.548290830168204,11058.0,False,True,False,False,True,False,False,False,False
35,0.5518176885512751,0.43911272068809415,0.5866344118536437,0.3508771929824561,5529.0,0.6268072289156628,0.5369629725196748,0.7527581841200941,5529.0,0.5329599748018785,0.5617986921866593,0.5518176885512751,11058.0,0.5329599748018785,0.5617986921866592,0.5518176885512751,11058.0,False,True,False,True,False,False,False,False,False
36,0.5425031651293182,0.413721172789431,0.5758064516129032,0.3228431904503527,5529.0,0.6248980499740491,0.5295300326715255,0.7621631398082835,5529.0,0.51930961138174,0.5526682421422144,0.5425031651293182,11058.0,0.51930961138174,0.5526682421422144,0.5425031651293182,11058.0,False,True,True,False,False,False,False,False,False
37,0.44664496292277084,0.4161816620551474,0.4404281098546042,0.39446554530656536,5529.0,0.47408680704770095,0.4516868653783164,0.4988243805389763,5529.0,0.4451342345514242,0.4460574876164603,0.44664496292277084,11058.0,0.4451342345514242,0.44605748761646025,0.44664496292277084,11058.0,True,False,False,False,False,False,False,False,True
38,0.4217760897088081,0.39358877086494687,0.4137587238285145,0.37529390486525593,5529.0,0.4474593847217421,0.42842958795300345,0.4682582745523603,5529.0,0.4205240777933445,0.42109415589075894,0.4217760897088081,11058.0,0.42052407779334444,0.421094155890759,0.4217760897088081,11058.0,True,False,False,False,False,False,False,True,False
39,0.4197865798516911,0.3949453036589966,0.41261083743842364,0.3787303309820944,5529.0,0.4426685198054204,0.4258733077051646,0.46084282872128773,5529.0,0.4188069117322085,0.41924207257179413,0.4197865798516911,11058.0,0.4188069117322085,0.4192420725717941,0.4197865798516911,11058.0,True,False,False,False,False,False,True,False,False
40,0.41101465002712967,0.36846698341898576,0.3971571906354515,0.3436426116838488,5529.0,0.44819113784631026,0.42158112846668794,0.47838668837041054,5529.0,0.408329060632648,0.40936915955106973,0.41101465002712967,11058.0,0.408329060632648,0.40936915955106973,0.41101465002712967,11058.0,True,False,False,False,False,True,False,False,False
41,0.42566467715680956,0.4037179607548587,0.4197579070675517,0.3888587448001447,5529.0,0.4460532054077628,0.43076145552560646,0.4624706095134744,5529.0,0.42488558308131075,0.4252596812965791,0.42566467715680956,11058.0,0.42488558308131075,0.4252596812965791,0.42566467715680956,11058.0,True,False,False,False,True,False,False,False,False
42,0.42123349611141253,0.4043186895011169,0.4164908916586769,0.39283776451437874,5529.0,0.4372142103411889,0.42546637001540305,0.4496292277084464,5529.0,0.42076644992115286,0.42097863083704,0.4212334961114126,11058.0,0.42076644992115286,0.42097863083704,0.42123349611141253,11058.0,True,False,False,True,False,False,False,False,False
43,0.4236751672996925,0.41300543428203,0.4207957957957958,0.4054982817869416,5529.0,0.43396393995914384,0.42635253054101224,0.4418520528124435,5529.0,0.42348468712058696,0.423574163168404,0.42367516729969257,11058.0,0.4234846871205869,0.42357416316840396,0.4236751672996925,11058.0,True,False,True,False,False,False,False,False,False
44,0.4766684753119913,0.504410379378265,0.47901756668835394,0.5326460481099656,5529.0,0.44563655522559636,0.4737270875763748,0.42069090251401703,5529.0,0.4750234673019307,0.4763723271323643,0.4766684753119913,11058.0,0.47502346730193074,0.4763723271323644,0.4766684753119913,11058.0,True,True,False,False,False,False,False,False,False
45,0.48607343100018086,0.3807344448076714,0.47889254385964913,0.3159703382166757,5529.0,0.5607852229693175,0.48960863697705803,0.6561765237836861,5529.0,0.47075983388849446,0.4842505904183536,0.48607343100018086,11058.0,0.47075983388849446,0.4842505904183535,0.48607343100018086,11058.0,False,False,False,False,False,False,True,True,True
46,0.47947187556520166,0.37719108418091324,0.4694317263668193,0.31524688008681495,5529.0,0.5528973124126145,0.48454731109598365,0.6436968710435883,5529.0,0.4650441982967639,0.4769895187314015,0.47947187556520166,11058.0,0.46504419829676386,0.47698951873140144,0.4794718755652016,11058.0,False,False,False,False,False,True,False,True,True
47,0.4727798878639899,0.3816291896478574,0.4614003590664273,0.32537529390486525,5529.0,0.5405107187894074,0.4789775108255343,0.6201844818231145,5529.0,0.4610699542186324,0.4701889349459808,0.47277988786398983,11058.0,0.4610699542186324,0.4701889349459808,0.4727798878639899,11058.0,False,False,False,False,False,True,True,False,True
48,0.5257731958762887,0.46772228989037756,0.5329632199861207,0.41671188279978294,5529.0,0.5724070450097848,0.5211581291759465,0.6348345089527944,5529.0,0.5200646674500812,0.5270606745810336,0.5257731958762887,11058.0,0.5200646674500812,0.5270606745810337,0.5257731958762887,11058.0,False,False,False,False,False,True,True,True,False
49,0.488695966720926,0.3824814329401486,0.48276812792941826,0.31669379634653644,5529.0,0.5637345679012347,0.49158928811734626,0.6606981370953157,5529.0,0.4731080004206916,0.48717870802338226,0.4886959667209261,11058.0,0.4731080004206916,0.4871787080233822,0.488695966720926,11058.0,False,False,False,False,True,False,False,True,True
50,0.47748236570808467,0.3817676011127755,0.46738276133088813,0.3226623259178875,5529.0,0.5475332811276429,0.48280624223173596,0.6323024054982818,5529.0,0.4646504411202092,0.4750945017813121,0.47748236570808467,11058.0,0.46465044112020926,0.4750945017813121,0.47748236570808467,11058.0,False,False,False,False,True,False,True,False,True
51,0.5525411466811359,0.4755140979436082,0.5743918053777208,0.40567914631940677,5529.0,0.6098407191294748,0.5406123304907032,0.6994031470428649,5529.0,0.5426774085365416,0.557502067934212,0.5525411466811359,11058.0,0.5426774085365416,0.5575020679342121,0.5525411466811359,11058.0,False,False,False,False,True,False,True,True,False
52,0.47540242358473506,0.38188598827916886,0.46473029045643155,0.32410924217760895,5529.0,0.5443405859712512,0.4811163565676201,0.626695604991861,5529.0,0.46311328712521005,0.4729233235120258,0.475402423584735,11058.0,0.46311328712521005,0.4729233235120258,0.47540242358473506,11058.0,False,False,False,False,True,True,False,False,True
53,0.5250497377464279,0.42412280701754385,0.5385686438318017,0.34979200578766506,5529.0,0.5958756540473992,0.5185482790946833,0.7003074697051909,5529.0,0.5099992305324715,0.5285584614632425,0.5250497377464279,11058.0,0.5099992305324715,0.5285584614632425,0.525049737746428,11058.0,False,False,False,False,True,True,False,True,False
54,0.5373485259540605,0.4854154093743714,0.5467935644686155,0.436426116838488,5529.0,0.5797601445703959,0.5310759969902182,0.6382709350696328,5529.0,0.5325877769723837,0.5389347807294169,0.5373485259540605,11058.0,0.5325877769723837,0.5389347807294169,0.5373485259540605,11058.0,False,False,False,False,True,True,True,False,False
55,0.4861638632664135,0.37928774306314184,0.4788965517241379,0.3139808283595587,5529.0,0.5616417219564882,0.4897080586573389,0.6583468981732682,5529.0,0.470464732509815,0.4843023051907384,0.4861638632664135,11058.0,0.47046473250981496,0.48430230519073847,0.4861638632664135,11058.0,False,False,False,True,False,False,False,True,True
56,0.4767589075782239,0.3809116199443612,0.46633481791983233,0.3219388677880268,5529.0,0.5469068128425999,0.482253832343599,0.631578947368421,5529.0,0.46390921639348054,0.47429432513171565,0.4767589075782239,11058.0,0.4639092163934806,0.4742943251317157,0.4767589075782239,11058.0,False,False,False,True,False,False,True,False,True
57,0.5535359016096943,0.5356907740054547,0.5579937304075235,0.5151021884608429,5529.0,0.5700600888269616,0.5497144776620759,0.5919696147585458,5529.0,0.5528754314162081,0.5538541040347997,0.5535359016096943,11058.0,0.5528754314162081,0.5538541040347997,0.5535359016096943,11058.0,False,False,False,True,False,False,True,True,False
58,0.47431723638994394,0.3798143603968846,0.4630593132154006,0.3219388677880268,5529.0,0.5438279839912109,0.4803160521208761,0.626695604991861,5529.0,0.4618211721940477,0.4716876826681383,0.47431723638994394,11058.0,0.4618211721940477,0.4716876826681384,0.47431723638994394,11058.0,False,False,False,True,False,True,False,False,True
59,0.5168204015192621,0.4382294185679739,0.5233550979407333,0.37692168565744255,5529.0,0.5761205870686235,0.5131430186546071,0.6567191173810816,5529.0,0.5071750028182986,0.5182490582976702,0.5168204015192621,11058.0,0.5071750028182987,0.5182490582976702,0.5168204015192621,11058.0,False,False,False,True,False,True,False,True,False
60,0.5317417254476398,0.48854207822994866,0.5381936887921654,0.44727798878639896,5529.0,0.5682121414276183,0.5271545721801021,0.6162054621088805,5529.0,0.5283771098287835,0.5326741304861338,0.5317417254476398,11058.0,0.5283771098287835,0.5326741304861338,0.5317417254476398,11058.0,False,False,False,True,False,True,True,False,False
61,0.4789292819678061,0.38149420352082436,0.4692368629522049,0.3213962741906312,5529.0,0.54984375,0.4839774446431027,0.636462289744981,5529.0,0.4656689767604122,0.47660715379765384,0.4789292819678061,11058.0,0.46566897676041213,0.4766071537976538,0.4789292819678061,11058.0,False,False,False,True,True,False,False,False,True
62,0.5421414360643878,0.48013143033165623,0.5553444180522565,0.4228612769035992,5529.0,0.5909347984164175,0.5340245327102804,0.6614215952251763,5529.0,0.5355331143740368,0.5446844753812685,0.5421414360643877,11058.0,0.5355331143740368,0.5446844753812685,0.5421414360643878,11058.0,False,False,False,True,True,False,False,True,False
63,0.5443118104539699,0.44753864707817126,0.5682071269487751,0.36914451076143967,5529.0,0.6122354751827624,0.5328154299491026,0.7194791101465002,5529.0,0.5298870611304669,0.5505112784489388,0.5443118104539699,11058.0,0.5298870611304669,0.5505112784489388,0.5443118104539699,11058.0,False,False,False,True,True,False,True,False,False
64,0.5278531379996383,0.45608917595582865,0.5378378378378378,0.39591246156628684,5529.0,0.5828872733083006,0.5220377790497996,0.6597938144329897,5529.0,0.5194882246320647,0.5299378084438187,0.5278531379996383,11058.0,0.5194882246320647,0.5299378084438188,0.5278531379996383,11058.0,False,False,False,True,True,True,False,False,False
65,0.48408392114306387,0.3768432550518842,0.47573083287369,0.31199131850244166,5529.0,0.5598333461924234,0.4881593110871905,0.6561765237836861,5529.0,0.4683383006221538,0.48194507198044023,0.48408392114306387,11058.0,0.46833830062215376,0.4819450719804403,0.48408392114306387,11058.0,False,False,True,False,False,False,False,True,True
66,0.4768493398444565,0.3801564341583628,0.46635120925341744,0.32085368059323566,5529.0,0.5474458264883049,0.4823545629997243,0.6328449990956774,5529.0,0.4638011303233338,0.4743528861265709,0.47684933984445654,11058.0,0.46380113032333387,0.47435288612657084,0.4768493398444565,11058.0,False,False,True,False,False,False,True,False,True
67,0.5456682944474589,0.5102359134334179,0.5533939522097695,0.47332248146138545,5529.0,0.576319784111992,0.5398957181229262,0.6180141074335322,5529.0,0.543277848772705,0.5466448351663479,0.5456682944474589,11058.0,0.5432778487727049,0.5466448351663479,0.5456682944474589,11058.0,False,False,True,False,False,False,True,True,False
68,0.4746789654548743,0.3797116924719701,0.4635036496350365,0.3215771387230964,5529.0,0.5444278880087836,0.4806147881473276,0.6277807921866522,5529.0,0.46206979024037687,0.4720592188911821,0.4746789654548743,11058.0,0.46206979024037687,0.472059218891182,0.4746789654548743,11058.0,False,False,True,False,False,True,False,False,True
69,0.5207994212334961,0.43465272591486176,0.5299167533818938,0.3684210526315789,5529.0,0.5841638546653064,0.5159412253950652,0.6731777898354133,5529.0,0.509408290290084,0.5229289893884794,0.5207994212334961,11058.0,0.509408290290084,0.5229289893884794,0.5207994212334961,11058.0,False,False,True,False,False,True,False,True,False
70,0.5203472599023331,0.46586102719033234,0.5255623721881391,0.4183396635919696,5529.0,0.5647464303298868,0.5168995042812078,0.6223548562126967,5529.0,0.5153037287601095,0.5212309382346734,0.5203472599023331,11058.0,0.5153037287601095,0.5212309382346734,0.5203472599023331,11058.0,False,False,True,False,False,True,True,False,False
71,0.4773015011756195,0.37862825198881966,0.4667373442883647,0.3185024416711883,5529.0,0.5489308568752926,0.4827728208647907,0.6361005606800506,5529.0,0.46377955443205615,0.4747550825765777,0.4773015011756194,11058.0,0.46377955443205615,0.4747550825765777,0.4773015011756195,11058.0,False,False,True,False,True,False,False,False,True
72,0.5348164224995479,0.4687048130551539,0.5463520346737298,0.41038162416350155,5529.0,0.5862956409843976,0.5278783490224475,0.6592512208355942,5529.0,0.5275002270197757,0.5371151918480886,0.5348164224995479,11058.0,0.5275002270197757,0.5371151918480886,0.5348164224995479,11058.0,False,False,True,False,True,False,False,True,False
73,0.5277627057334057,0.4405399614313264,0.540341655716163,0.37185747874841746,5529.0,0.5914567360350493,0.521163656418034,0.6836679327183939,5529.0,0.5159983487331878,0.5307526560670985,0.5277627057334057,11058.0,0.5159983487331878,0.5307526560670985,0.5277627057334057,11058.0,False,False,True,False,True,False,True,False,False
74,0.5105805751492133,0.4130151843817787,0.5158493633161745,0.34436606981370954,5529.0,0.5803349875930521,0.5079408171575946,0.6767950804847169,5529.0,0.4966750859874154,0.5118950902368846,0.5105805751492132,11058.0,0.49667508598741544,0.5118950902368845,0.5105805751492133,11058.0,False,False,True,False,True,True,False,False,False
75,0.47739193344185205,0.37786629346538914,0.46675531914893614,0.3174172544763972,5529.0,0.5494659702190691,0.4828720197314333,0.637366612407307,5529.0,0.4636661318422291,0.4748136694401847,0.47739193344185205,11058.0,0.4636661318422291,0.47481366944018477,0.47739193344185205,11058.0,False,False,True,True,False,False,False,False,True
76,0.5365346355579671,0.5199063231850117,0.5392537893509523,0.5018990775908845,5529.0,0.5520496460099642,0.5341677943166441,0.5711701935250497,5529.0,0.5359779845974879,0.5367107918337981,0.5365346355579671,11058.0,0.535977984597488,0.5367107918337982,0.5365346355579671,11058.0,False,False,True,True,False,False,False,True,False
77,0.5702658708627238,0.5599185034265606,0.5737331561966218,0.5467534816422499,5529.0,0.5801378335394947,0.5671100362756953,0.5937782600831977,5529.0,0.5700281684830276,0.5704215962361585,0.5702658708627237,11058.0,0.5700281684830276,0.5704215962361585,0.5702658708627238,11058.0,False,False,True,True,False,False,True,False,False
78,0.5122987882076325,0.4360556310781135,0.5168567178978681,0.37710255018990774,5529.0,0.5703815820919304,0.5096810933940774,0.6474950262253573,5529.0,0.5032186065850219,0.5132689056459727,0.5122987882076325,11058.0,0.5032186065850219,0.5132689056459728,0.5122987882076325,11058.0,False,False,True,True,False,True,False,False,False
79,0.532555615843733,0.4709855695425238,0.5424328147100425,0.41616928920238744,5529.0,0.5812879708383961,0.5264084507042254,0.6489419424850786,5529.0,0.52613677019046,0.5344206327071339,0.532555615843733,11058.0,0.52613677019046,0.5344206327071339,0.532555615843733,11058.0,False,False,True,True,True,False,False,False,False
80,0.5018086453246519,0.38700344942695003,0.5028918449971082,0.31452342195695426,5529.0,0.580394546423947,0.5013157894736842,0.6890938686923495,5529.0,0.48369899792544857,0.5021038172353962,0.5018086453246519,11058.0,0.4836989979254485,0.5021038172353962,0.5018086453246519,11058.0,False,True,False,False,False,False,False,True,True
81,0.4969253029480919,0.3863210148924435,0.4951923076923077,0.31669379634653644,5529.0,0.5737491379970883,0.49773996277585747,0.6771568095496473,5529.0,0.4800350764447659,0.49646613523408256,0.4969253029480919,11058.0,0.48003507644476595,0.49646613523408256,0.4969253029480919,11058.0,False,True,False,False,False,False,True,False,True
82,0.5497377464279255,0.4221886967622142,0.5890544041450777,0.3289925845541689,5529.0,0.6311578635454479,0.534504391468005,0.7704829083016821,5529.0,0.5266732801538311,0.5617793978065413,0.5497377464279255,11058.0,0.5266732801538311,0.5617793978065414,0.5497377464279255,11058.0,False,True,False,False,False,False,True,True,False
83,0.4921323928377645,0.38177014531043596,0.4877637130801688,0.31361909929462833,5529.0,0.569060773480663,0.49420231907237105,0.6706456863809007,5529.0,0.47541545939554947,0.49098301607626993,0.49213239283776455,11058.0,0.4754154593955494,0.4909830160762699,0.4921323928377645,11058.0,False,True,False,False,False,True,False,False,True
84,0.5510037981551817,0.4389196519380721,0.5849397590361446,0.3512389220473865,5529.0,0.6257631717796035,0.5364435254587748,0.750768674262977,5529.0,0.5323414118588378,0.5606916422474597,0.5510037981551817,11058.0,0.5323414118588379,0.5606916422474597,0.5510037981551817,11058.0,False,True,False,False,False,True,False,True,False
85,0.5629408572978839,0.4810479974229572,0.5919661733615222,0.4051365527220112,5529.0,0.622510349136921,0.5478416277151499,0.7207451618737566,5529.0,0.5517791732799391,0.5699039005383361,0.5629408572978839,11058.0,0.5517791732799391,0.5699039005383361,0.5629408572978839,11058.0,False,True,False,False,False,True,True,False,False
86,0.49801049014288296,0.3872392096257865,0.49688385269121815,0.317236389943932,5529.0,0.5748640575936279,0.49853878852284805,0.6787845903418339,5529.0,0.4810516336097072,0.4977113206070331,0.49801049014288296,11058.0,0.4810516336097072,0.4977113206070331,0.49801049014288296,11058.0,False,True,False,False,True,False,False,False,True
